pair,ct_i,ct_j,organ_i,organ_j,same_organ,same_ct,omega,js_raw,spearman_dist,cosine_dist,marker_jaccard_dist
Sple|plasma cell vs Lung|club cell,plasma cell,club cell,Spleen,Lung,False,False,19.999100286068998,0.13819346814755176,0.25827448082039184,0.2753615379333496,0.6710963455149501
Sple|plasma cell vs Lung|non-classical ..,plasma cell,non-classical monocyte,Spleen,Lung,False,False,15.481160352930225,0.1271118052670775,0.23277677392400742,0.2639654874801636,0.6531986531986532
Sple|plasma cell vs Lung|capillary EC,plasma cell,capillary endothelial cell,Spleen,Lung,False,False,15.378435566351003,0.16714689350414974,0.2889722117245944,0.37618404626846313,0.8980716253443526
Sple|plasma cell vs Lung|respiratory go..,plasma cell,respiratory goblet cell,Spleen,Lung,False,False,29.65290734203341,0.13015259812997496,0.2636477609990293,0.24444758892059326,0.6394557823129252
Sple|plasma cell vs Lung|basophil,plasma cell,basophil,Spleen,Lung,False,False,13.579749968485038,0.13384996296853136,0.26713820322888415,0.2780837416648865,0.6666666666666667
Sple|plasma cell vs Lung|lung ciliated ..,plasma cell,lung ciliated cell,Spleen,Lung,False,False,19.28339727432795,0.17884525557954012,0.2921295014829681,0.3957711458206177,0.9769820971867008
Sple|plasma cell vs Lung|capillary aero..,plasma cell,capillary aerocyte,Spleen,Lung,False,False,13.7228594490314,0.17131322248199388,0.29014088240726765,0.38455426692962646,0.9159891598915989
"Sple|plasma cell vs Lung|cd8-positive, ..",plasma cell,"cd8-positive, alpha-beta t cell",Spleen,Lung,False,False,12.923036976692332,0.1001836004575797,0.2307034797411205,0.21171516180038452,0.6111111111111112
"Sple|plasma cell vs Lung|cd4-positive, ..",plasma cell,"cd4-positive, alpha-beta t cell",Spleen,Lung,False,False,11.128598769595223,0.11116606974084173,0.24046637605423904,0.23380625247955322,0.6111111111111112
Sple|plasma cell vs Lung|vein EC,plasma cell,vein endothelial cell,Spleen,Lung,False,False,18.815650824204553,0.15261165495020573,0.28259913324078734,0.31603801250457764,0.7055016181229774
Sple|plasma cell vs Lung|lung microvasc..,plasma cell,lung microvascular endothelial cell,Spleen,Lung,False,False,18.032324105070124,0.15028658891307808,0.2786961271303017,0.30386173725128174,0.6798679867986799
Sple|plasma cell vs Lung|adventitial cell,plasma cell,adventitial cell,Spleen,Lung,False,False,14.361726515446819,0.18822245161394455,0.365694244069779,0.36662352085113525,0.8950276243093923
Sple|plasma cell vs Lung|alveolar fibro..,plasma cell,alveolar fibroblast,Spleen,Lung,False,False,14.126344683260971,0.1868224498698322,0.36409126427635563,0.37829047441482544,0.7987987987987988
Sple|plasma cell vs Lung|dendritic cell,plasma cell,dendritic cell,Spleen,Lung,False,False,16.55695253279415,0.12042218035395967,0.27202237807060825,0.24258744716644287,0.6754966887417219
Sple|plasma cell vs Lung|intermediate m..,plasma cell,intermediate monocyte,Spleen,Lung,False,False,12.76462266170291,0.13538539921296752,0.2691990673414303,0.2731415033340454,0.6394557823129252
Sple|plasma cell vs Lung|pericyte cell,plasma cell,pericyte cell,Spleen,Lung,False,False,16.313519418201597,0.16535947881254087,0.3093091824993034,0.35009682178497314,0.8269794721407624
Sple|plasma cell vs Lung|type i pneumoc..,plasma cell,type i pneumocyte,Spleen,Lung,False,False,16.723178877028257,0.165602018038706,0.3078513194080821,0.3484112620353699,0.9247311827956989
Sple|plasma cell vs Lung|EC of artery,plasma cell,endothelial cell of artery,Spleen,Lung,False,False,16.483033832261928,0.16825344944103351,0.32805932240286695,0.33813154697418213,0.7577639751552795
Sple|plasma cell vs Lung|neutrophil,plasma cell,neutrophil,Spleen,Lung,False,False,2.8040354447270683,0.2737856376414339,0.4086905366102026,0.5331326127052307,0.9276139410187667
Sple|plasma cell vs Lung|cd4-positive a..,plasma cell,cd4-positive alpha-beta t cell,Spleen,Lung,False,False,10.551377772157704,0.12053443936357985,0.2783870760532925,0.2372215986251831,0.615916955017301
Sple|plasma cell vs Lung|nk cell,plasma cell,nk cell,Spleen,Lung,False,False,11.321134334567027,0.11691353984182833,0.2751063624993674,0.23961836099624634,0.6622073578595318
Sple|plasma cell vs Lung|plasma cell,plasma cell,plasma cell,Spleen,Lung,False,True,7.777888590700543,0.0825666171301585,0.26504173217669236,0.1320629119873047,0.39357429718875503
Sple|plasma cell vs Lung|b cell,plasma cell,b cell,Spleen,Lung,False,False,5.7643769653486965,0.132452728389706,0.3183095109457891,0.25901615619659424,0.615916955017301
Sple|plasma cell vs Lung|vascular assoc..,plasma cell,vascular associated smooth muscle cell,Spleen,Lung,False,False,11.951190028740118,0.19971561732970422,0.3863892086125259,0.3779461979866028,0.8095238095238095
Sple|plasma cell vs Lung|cd8-positive a..,plasma cell,cd8-positive alpha-beta t cell,Spleen,Lung,False,False,10.795492207415009,0.1264527657162069,0.2965947195093557,0.23817694187164307,0.6111111111111112
Sple|plasma cell vs Lung|bronchial smoo..,plasma cell,bronchial smooth muscle cell,Spleen,Lung,False,False,13.317329199953912,0.18309637026410847,0.37180795292476176,0.3369184732437134,0.7055016181229774
Sple|plasma cell vs Lung|bronchial vess..,plasma cell,bronchial vessel endothelial cell,Spleen,Lung,False,False,30.02765595623397,0.14260816316176217,0.3249029790012723,0.25294429063796997,0.6842105263157895
Sple|plasma cell vs Lung|EC of lymphati..,plasma cell,endothelial cell of lymphatic vessel,Spleen,Lung,False,False,10.41365205330595,0.20501562230350295,0.43307786060366305,0.33884942531585693,0.717948717948718
Sple|plasma cell vs Lung|smooth muscle ..,plasma cell,smooth muscle cell,Spleen,Lung,False,False,18.001037537705262,0.16966259447745288,0.39595270685588835,0.26311737298965454,0.6348122866894198
"Sple|nk cell vs Sple|cd4-positive, ..",nk cell,"cd4-positive, alpha-beta memory t cell",Spleen,Spleen,True,False,31.068553590208296,0.039289968184391816,0.12771857925781882,0.09095847606658936,0.49624060150375937
Sple|nk cell vs Sple|macrophage,nk cell,macrophage,Spleen,Spleen,True,False,27.947950346574522,0.09075989831713487,0.16323567522828286,0.2117772102355957,0.6842105263157895
Sple|nk cell vs Sple|naive thymus-d..,nk cell,"naive thymus-derived cd4-positive, alpha-beta t cell",Spleen,Spleen,True,False,29.273519417524664,0.04617445477156153,0.14036942286034226,0.10545539855957031,0.5347985347985348
Sple|nk cell vs Sple|naive b cell,nk cell,naive b cell,Spleen,Spleen,True,False,19.261342230836537,0.08656497492466916,0.19199512553395726,0.1944422721862793,0.5964912280701755
Sple|nk cell vs Sple|type i nk t cell,nk cell,type i nk t cell,Spleen,Spleen,True,False,27.467517915044844,0.02528523532693506,0.11682376295412866,0.05398780107498169,0.4555984555984556
Sple|nk cell vs Sple|naive thymus-d..,nk cell,"naive thymus-derived cd8-positive, alpha-beta t cell",Spleen,Spleen,True,False,15.331460470026586,0.04340320494250273,0.16829461007212299,0.08621037006378174,0.4732824427480916
Sple|nk cell vs Sple|EC,nk cell,endothelial cell,Spleen,Spleen,True,False,22.177882571079905,0.1450369703284943,0.24459114658559522,0.335493803024292,0.9159891598915989
Sple|nk cell vs Sple|mature nk t cell,nk cell,mature nk t cell,Spleen,Spleen,True,False,16.2589503130267,0.036210615891105316,0.15576045330892374,0.06610023975372314,0.44357976653696496
Sple|nk cell vs Sple|regulatory t c..,nk cell,regulatory t cell,Spleen,Spleen,True,False,39.78478875319372,0.04959287665321695,0.17199325624755246,0.10073596239089966,0.5239852398523985
Sple|nk cell vs Sple|intermediate m..,nk cell,intermediate monocyte,Spleen,Spleen,True,False,9.457768339250109,0.14621712320822064,0.2982824671673273,0.29802000522613525,0.8059701492537313
Sple|nk cell vs Sple|innate lymphoi..,nk cell,innate lymphoid cell,Spleen,Spleen,True,False,19.043034587323646,0.06136236112784056,0.21076279523218677,0.11263573169708252,0.5074626865671642
Sple|nk cell vs Sple|erythrocyte,nk cell,erythrocyte,Spleen,Spleen,True,False,6.402349062380333,0.20448513299358956,0.2703048244832642,0.4806394577026367,0.9247311827956989
Sple|nk cell vs Sple|hematopoietic ..,nk cell,hematopoietic stem cell,Spleen,Spleen,True,False,18.861116321819807,0.134076258060502,0.24528153291114763,0.2744681239128113,0.6798679867986799
Sple|nk cell vs Sple|cd1c-positive ..,nk cell,cd1c-positive myeloid dendritic cell,Spleen,Spleen,True,False,21.543730942069836,0.10738718987986642,0.25960946454885503,0.2078879475593567,0.6622073578595318
Sple|nk cell vs Sple|cd141-positive..,nk cell,cd141-positive myeloid dendritic cell,Spleen,Spleen,True,False,19.974859851657786,0.11261761926501623,0.280147425794516,0.20638948678970337,0.6394557823129252
"Sple|nk cell vs Sple|cd8-positive, ..",nk cell,"cd8-positive, alpha-beta t cell",Spleen,Spleen,True,False,24.381253847130708,0.07805296361075176,0.2201613326645424,0.15990471839904785,0.6622073578595318
Sple|nk cell vs Sple|plasmacytoid d..,nk cell,plasmacytoid dendritic cell,Spleen,Spleen,True,False,8.995784035870392,0.12333023636280276,0.3116337019429314,0.2174474596977234,0.6111111111111112
Sple|nk cell vs Sple|platelet,nk cell,platelet,Spleen,Spleen,True,False,8.520055542026668,0.17072821252090578,0.3725800250772672,0.29299378395080566,0.7538940809968847
Sple|nk cell vs Lung|macrophage,nk cell,macrophage,Spleen,Lung,False,False,19.807578745218798,0.11286691353703963,0.1940121065058915,0.2537466287612915,0.7220447284345048
Sple|nk cell vs Lung|type ii pneumo..,nk cell,type ii pneumocyte,Spleen,Lung,False,False,22.966558441015493,0.1442695204437091,0.24259423715912865,0.31948602199554443,0.7301587301587302
Sple|nk cell vs Lung|basal cell,nk cell,basal cell,Spleen,Lung,False,False,24.64531766837576,0.12942720734236068,0.2417974229709393,0.26046282052993774,0.6577181208053691
Sple|nk cell vs Lung|classical mono..,nk cell,classical monocyte,Spleen,Lung,False,False,19.799974689126408,0.09582886365003439,0.18554892565673797,0.21069228649139404,0.6206896551724138
Sple|nk cell vs Lung|club cell,nk cell,club cell,Spleen,Lung,False,False,24.506786468169906,0.13201455718843655,0.22375219409742775,0.2821173071861267,0.6666666666666667
Sple|nk cell vs Lung|non-classical ..,nk cell,non-classical monocyte,Spleen,Lung,False,False,23.41670232037292,0.09431188918920339,0.17969560798118556,0.20758646726608276,0.615916955017301
Sple|nk cell vs Lung|capillary EC,nk cell,capillary endothelial cell,Spleen,Lung,False,False,25.063586410087982,0.14024491858722682,0.2509955114217405,0.3305940628051758,0.8538681948424068
Sple|nk cell vs Lung|respiratory go..,nk cell,respiratory goblet cell,Spleen,Lung,False,False,24.95834989262374,0.13664377817495213,0.23886139890580116,0.28383785486221313,0.6622073578595318
Sple|nk cell vs Lung|basophil,nk cell,basophil,Spleen,Lung,False,False,17.480234923534294,0.10308226556784664,0.2106312406147115,0.22712302207946777,0.6254295532646048
Sple|nk cell vs Lung|lung ciliated ..,nk cell,lung ciliated cell,Spleen,Lung,False,False,20.307557828876238,0.18310709306948092,0.2617970578746257,0.4254738688468933,0.9717223650385605
Sple|nk cell vs Lung|capillary aero..,nk cell,capillary aerocyte,Spleen,Lung,False,False,21.641412964609348,0.14439156811605358,0.24405953669908276,0.34158802032470703,0.8795518207282913
"Sple|nk cell vs Lung|cd8-positive, ..",nk cell,"cd8-positive, alpha-beta t cell",Spleen,Lung,False,False,13.435970432921174,0.044049153442815764,0.16566667449766825,0.08797860145568848,0.5239852398523985
"Sple|nk cell vs Lung|cd4-positive, ..",nk cell,"cd4-positive, alpha-beta t cell",Spleen,Lung,False,False,13.662824307528382,0.05724396673731702,0.17330117365234599,0.1276557445526123,0.5765124555160142
Sple|nk cell vs Lung|vein EC,nk cell,vein endothelial cell,Spleen,Lung,False,False,27.80269289708705,0.13024236139033746,0.23843873746662725,0.28470635414123535,0.6622073578595318
Sple|nk cell vs Lung|lung microvasc..,nk cell,lung microvascular endothelial cell,Spleen,Lung,False,False,23.809346219885864,0.13322931974089888,0.22853614715128312,0.2871803641319275,0.6622073578595318
Sple|nk cell vs Lung|adventitial cell,nk cell,adventitial cell,Spleen,Lung,False,False,13.84339218938477,0.1954031795116376,0.3566112447318289,0.3904234766960144,0.8636363636363636
Sple|nk cell vs Lung|alveolar fibro..,nk cell,alveolar fibroblast,Spleen,Lung,False,False,18.607246739588394,0.17086106935460557,0.32379677671326534,0.3505227565765381,0.7460815047021944
Sple|nk cell vs Lung|dendritic cell,nk cell,dendritic cell,Spleen,Lung,False,False,23.209024980215396,0.1004083509112278,0.2380400586193142,0.20867425203323364,0.6348122866894198
Sple|nk cell vs Lung|intermediate m..,nk cell,intermediate monocyte,Spleen,Lung,False,False,19.70119079346547,0.10045560285180158,0.2107003264832037,0.2110908031463623,0.6254295532646048
Sple|nk cell vs Lung|pericyte cell,nk cell,pericyte cell,Spleen,Lung,False,False,24.266382689079126,0.14064646848098494,0.24976194648439454,0.3196316361427307,0.8023952095808383
Sple|nk cell vs Lung|type i pneumoc..,nk cell,type i pneumocyte,Spleen,Lung,False,False,19.611140221532388,0.16055233639312647,0.2692025492909058,0.3558961749076843,0.8950276243093923
Sple|nk cell vs Lung|EC of artery,nk cell,endothelial cell of artery,Spleen,Lung,False,False,24.73507823494626,0.1445517933735229,0.28155813622738923,0.3035433292388916,0.717948717948718
Sple|nk cell vs Lung|neutrophil,nk cell,neutrophil,Spleen,Lung,False,False,4.094554471760443,0.20394915815289344,0.3466865852546772,0.38585448265075684,0.8472622478386167
Sple|nk cell vs Lung|cd4-positive a..,nk cell,cd4-positive alpha-beta t cell,Spleen,Lung,False,False,13.057612341105099,0.06272225785703034,0.21023868037204696,0.1218528151512146,0.5185185185185186
Sple|nk cell vs Lung|nk cell,nk cell,nk cell,Spleen,Lung,False,True,9.423389478537398,0.045686029806127126,0.20311218293202382,0.06494402885437012,0.40637450199203184
Sple|nk cell vs Lung|plasma cell,nk cell,plasma cell,Spleen,Lung,False,False,7.98773015854317,0.13256327211533628,0.2699798943837869,0.2684507369995117,0.6885245901639344
Sple|nk cell vs Lung|b cell,nk cell,b cell,Spleen,Lung,False,False,9.09944385945173,0.11490720278525639,0.28996499029467304,0.21509569883346558,0.5765124555160142
Sple|nk cell vs Lung|vascular assoc..,nk cell,vascular associated smooth muscle cell,Spleen,Lung,False,False,14.903793817434932,0.18234137481142038,0.33611458394620386,0.3605610728263855,0.7730061349693251
Sple|nk cell vs Lung|cd8-positive a..,nk cell,cd8-positive alpha-beta t cell,Spleen,Lung,False,False,8.306425972470704,0.05904319832771754,0.22456967501572145,0.09918361902236938,0.49624060150375937
Sple|nk cell vs Lung|bronchial smoo..,nk cell,bronchial smooth muscle cell,Spleen,Lung,False,False,16.485079292395774,0.16502408686262732,0.3261851924477245,0.3193126320838928,0.6928104575163399
Sple|nk cell vs Lung|bronchial vess..,nk cell,bronchial vessel endothelial cell,Spleen,Lung,False,False,24.276201911687306,0.13878548351043118,0.27543058907688855,0.2787073850631714,0.6710963455149501
Sple|nk cell vs Lung|EC of lymphati..,nk cell,endothelial cell of lymphatic vessel,Spleen,Lung,False,False,11.62891221079091,0.19284287662421074,0.39259984548610516,0.33543455600738525,0.6754966887417219
Sple|nk cell vs Lung|smooth muscle ..,nk cell,smooth muscle cell,Spleen,Lung,False,False,14.362771058424238,0.1712254612908949,0.3492626955359318,0.30368316173553467,0.6622073578595318
"Sple|cd4-positive, .. vs Sple|macrophage","cd4-positive, alpha-beta memory t cell",macrophage,Spleen,Spleen,True,False,17.864440022213117,0.09430242332734325,0.17571985407536284,0.21260660886764526,0.6622073578595318
"Sple|cd4-positive, .. vs Sple|naive thymus-d..","cd4-positive, alpha-beta memory t cell","naive thymus-derived cd4-positive, alpha-beta t cell",Spleen,Spleen,True,False,18.883775395904866,0.010171599131025933,0.10420950652681027,0.01204460859298706,0.19004524886877827
